id,dog_column
3251,0.9931005
3252,0.8442807
3253,0.001200594
3254,0.9023575
3255,0.8924363
3256,0.75965685
3257,0.08378009
3258,0.98636013
3259,0.12345448
3260,0.008544561
3261,0.26552987
3262,0.9680436
3263,0.95985186
3264,0.036222372
3265,0.95288587
3266,0.019802151
3267,0.64192724
3268,0.98062664
3269,0.84616166
3270,0.002629435
3271,0.01005588
3272,0.32144323
3273,0.089854896
3274,0.002789022
3275,0.05284591
3276,0.94906455
3277,0.003401386
3278,0.9413572
3279,0.004348997
3280,0.27576476
3281,0.9464443
3282,0.89493024
3283,0.9834508
3284,0.914474
3285,0.01153706
3286,0.4039947
3287,0.01261245
3288,0.63375163
3289,0.91106397
3290,0.007696484
3291,0.9189761
3292,0.018849788
3293,0.9758439
3294,0.26259795
3295,0.9587743
3296,0.07914523
3297,0.031010315
3298,0.97890055
3299,0.9731409
3300,0.9684183
3301,0.9815056
3302,0.063008256
3303,0.01812967
3304,0.4190065
3305,0.82738674
3306,0.9424778
3307,0.99546164
3308,0.99217844
3309,0.93143886
3310,0.016833767
3311,0.9504672
3312,0.98460346
3313,0.9583757
3314,0.008359929
3315,0.018037949
3316,0.98548406
3317,0.95474327
3318,0.9029754
3319,0.004978276
3320,0.001767784
3321,0.99240005
3322,0.013634417
3323,0.96820974
3324,0.14767937
3325,0.004386612
3326,0.01639488
3327,0.002984274
3328,0.9773806
3329,0.006216642
3330,0.9910336
3331,0.018297704
3332,0.026090996
3333,0.88634545
3334,0.006926033
3335,0.002543757
3336,0.008933309
3337,0.50705254
3338,0.037475727
3339,0.9787228
3340,0.96507084
3341,0.97484595
3342,0.929079
3343,0.47953317
3344,0.9843875
3345,0.9791044
3346,0.9363175
3347,0.003658807
3348,0.004463246
3349,0.8769583
3350,0.023290796
3351,0.025158858
3352,0.99406236
3353,0.026948253
3354,0.012673808
3355,0.3533509
3356,0.008753311
3357,0.9677097
3358,0.9842523
3359,0.006146746
3360,0.6753061
3361,0.5467603
3362,0.005624384
3363,0.012994582
3364,0.14886867
3365,0.12124581
3366,0.004437079
3367,0.96224415
3368,0.9796198
3369,0.9475344
3370,0.023149362
3371,0.994965
3372,0.010087977
3373,0.9870624
3374,0.99133086
3375,0.001712363
3376,0.018396528
3377,0.8857194
3378,0.96658236
3379,0.9810605
3380,0.9781608
3381,0.050824653
3382,0.013229656
3383,0.9806064
3384,0.007558018
3385,0.9812005
3386,0.07137641
3387,0.003865258
3388,0.009323229
3389,0.005618502
3390,0.009152694
3391,0.95389545
3392,0.99617493
3393,0.8311693
3394,0.9032226
3395,0.81796205
3396,0.9850116
3397,0.004899979
3398,0.004017711
3399,0.04621579
3400,0.9894839
3401,0.8044814
3402,0.9694844
3403,0.008311097
3404,0.006727181
3405,0.8060138
3406,0.9261829
3407,0.679717
3408,0.9636408
3409,0.6814289
3410,0.004634614
3411,0.005531258
3412,0.030106936
3413,0.97216034
3414,0.91872644
3415,0.008620652
3416,0.014322388
3417,0.9976375
3418,0.98050904
3419,0.33843616
3420,0.005917705
3421,0.002465711
3422,0.9838928
3423,0.006924728
3424,0.7481013
3425,0.96284354
3426,0.012550333
3427,0.011168669
3428,0.97519284
3429,0.98278147
3430,0.6875878
3431,0.96257234
3432,0.9859658
3433,0.9553714
3434,0.012910085
3435,0.97114986
3436,0.111600116
3437,0.4858583
3438,0.007226337
3439,0.819811
3440,0.003353576
3441,0.010834101
3442,0.07298408
3443,0.4653281
3444,0.9702725
3445,0.006680929
3446,0.9928803
3447,0.21431388
3448,0.04415997
3449,0.018254558
3450,0.006264391
3451,0.004855074
3452,0.99493897
3453,0.07398948
3454,0.022574766
3455,0.05259569
3456,0.006611906
3457,0.98908234
3458,0.15190715
3459,0.005961501
3460,0.94765425
3461,0.002075177
3462,0.9439239
3463,0.006827258
3464,0.00242462
3465,0.9761168
3466,0.85491186
3467,0.9772404
3468,0.9612745
3469,0.040923003
3470,0.9334658
3471,0.18385482
3472,0.967421
3473,0.9932341
3474,0.029437432
3475,0.8939507
3476,0.013322195
3477,0.9822436
3478,0.8238524
3479,0.93704945
3480,0.78847444
3481,0.48998332
3482,0.017386008
3483,0.42609823
3484,0.9486872
3485,0.017608067
3486,0.9767422
3487,0.97530264
3488,0.006469372
3489,0.002363118
3490,0.1162857
3491,0.17339124
3492,0.47224766
3493,0.003612366
3494,0.9606614
3495,0.007601871
3496,0.91526175
3497,0.11661244
3498,0.993052
3499,0.8592097
3500,0.019051034
3501,0.006590796
3502,0.77016246
3503,0.020903394
3504,0.9314009
3505,0.003114139
3506,0.93924767
3507,0.9773751
3508,0.9948968
3509,0.010712327
3510,0.004331576
3511,0.9637968
3512,0.98214495
3513,0.018973678
3514,0.005075727
3515,0.867479
3516,0.9941257
3517,0.91501004
3518,0.06577701
3519,0.98974717
3520,0.9876952
3521,0.9662652
3522,0.894338
3523,0.23661004
3524,0.9061942
3525,0.009558649
3526,0.9222858
3527,0.010816199
3528,0.034512468
3529,0.9351108
3530,0.9853403
3531,0.008737017
3532,0.75730973
3533,0.005775746
3534,0.003668303
3535,0.002713839
3536,0.5819467
3537,0.9983012
3538,0.8151923
3539,0.009505549
3540,0.98893225
3541,0.99208236
3542,0.28222954
3543,0.8216989
3544,0.992574
3545,0.5446212
3546,0.010960331
3547,0.966387
3548,0.9832155
3549,0.9952845
3550,0.9806984
3551,0.016733645
3552,0.97173035
3553,0.005392717
3554,0.94724005
3555,0.001266851
3556,0.8814737
3557,0.033201367
3558,0.09264676
3559,0.96784836
3560,0.78993887
3561,0.012430312
3562,0.003621582
3563,0.99281466
3564,0.032749377
3565,0.011789593
3566,0.76603955
3567,0.9899671
3568,0.00440672
3569,0.99264926
3570,0.018693263
3571,0.9820494
3572,0.97831297
3573,0.02852093
3574,0.8512056
3575,0.26224867
3576,0.02738158
3577,0.001544386
3578,0.045051366
3579,0.98955536
3580,0.9975473
3581,0.027656425
3582,0.003088664
3583,0.004620211
3584,0.9760218
3585,0.99336904
3586,0.9865101
3587,0.008522754
3588,0.99533194
3589,0.95126826
3590,0.07664858
3591,0.9304682
3592,0.014052458
3593,0.9854172
3594,0.02811961
3595,0.7471991
3596,0.98676795
3597,0.85347813
3598,0.036564685
3599,0.010294522
3600,0.04125401
3601,0.13423273
3602,0.987988
3603,0.9554661
3604,0.98566926
3605,0.017191445
3606,0.9873319
3607,0.9772974
3608,0.9050781
3609,0.056344815
3610,0.9939318
3611,0.9893373
3612,0.003150644
3613,0.9879963
3614,0.012216231
3615,0.94144833
3616,0.9649002
3617,0.004470224
3618,0.84515023
3619,0.96770287
3620,0.9791064
3621,0.01740322
3622,0.20746161
3623,0.5865749
3624,0.003437357
3625,0.047828577
3626,0.037392225
3627,0.9119577
3628,0.9715189
3629,0.016794274
3630,0.048805032
3631,0.043728527
3632,0.005763374
3633,0.9895387
3634,0.9890794
3635,0.005811774
3636,0.001151374
3637,0.19512407
3638,0.036333308
3639,0.9682847
3640,0.01578305
3641,0.030691667
3642,0.88468707
3643,0.9227723
3644,0.009345594
3645,0.012413031
3646,0.21471299
3647,0.030297033
3648,0.9883058
3649,0.9832509
3650,0.022915948
3651,0.9820999
3652,0.82574636
3653,0.97795403
3654,0.006111496
3655,0.90538895
3656,0.010398285
3657,0.003149533
3658,0.090291
3659,0.972728
3660,0.12053124
3661,0.001201316
3662,0.10373558
3663,0.99323684
3664,0.028740332
3665,0.9951172
3666,0.96920705
3667,0.028027868
3668,0.05617904
3669,0.980553
3670,0.60889244
3671,0.07618076
3672,0.007070253
3673,0.7791141
3674,0.028164912
3675,0.011437275
3676,0.020866415
3677,0.94492483
3678,0.055967074
3679,0.046821307
3680,0.9848993
3681,0.69402635
3682,0.9771374
3683,0.004369737
3684,0.014140756
3685,0.015567744
3686,0.9543024
3687,0.86681247
3688,0.00500644
3689,0.23930845
3690,0.002274172
3691,0.006027912
3692,0.97328633
3693,0.033910006
3694,0.9912664
3695,0.27300948
3696,0.9543749
3697,0.9895432
3698,0.018991692
3699,0.9536669
3700,0.042705353
3701,0.95522183
3702,0.032022573
3703,0.9546445
3704,0.32162434
3705,0.94512093
3706,0.77521497
3707,0.03609828
3708,0.49935445
3709,0.025204198
3710,0.77699846
3711,0.5118456
3712,0.036902606
3713,0.003833873
3714,0.7800871
3715,0.16218427
3716,0.4891154
3717,0.7425009
3718,0.06536806
3719,0.4791046
3720,0.97121495
3721,0.00688264
3722,0.9403972
3723,0.9472098
3724,0.9305008
3725,0.8177542
3726,0.004150548
3727,0.003924687
3728,0.6080133
3729,0.005708223
3730,0.008291818
3731,0.038954213
3732,0.003171802
3733,0.087387934
3734,0.940347
3735,0.8668497
3736,0.98605794
3737,0.95520073
3738,0.003846708
3739,0.005739216
3740,0.6871155
3741,0.035260137
3742,0.01860319
3743,0.022163508
3744,0.99155223
3745,0.017012862
3746,0.026239982
3747,0.990307
3748,0.01309874
3749,0.960961
3750,0.795125
3751,0.98425794
3752,0.93612355
3753,0.9717945
3754,0.17801927
3755,0.6128077
3756,0.07059176
3757,0.004756019
3758,0.9908304
3759,0.8289223
3760,0.3064466
3761,0.9862213
3762,0.019074185
3763,0.008681696
3764,0.9902998
3765,0.43624234
3766,0.42149597
3767,0.00329963
3768,0.38999355
3769,0.9698546
3770,0.99149585
3771,0.024471104
3772,0.000676287
3773,0.996449
3774,0.3649872
3775,0.010020484
3776,0.9506238
3777,0.9948703
3778,0.023204599
3779,0.9353596
3780,0.9586431
3781,0.06875266
3782,0.007532907
3783,0.003031923
3784,0.9524213
3785,0.99323636
3786,0.009512219
3787,0.002654391
3788,0.9812462
3789,0.9645345
3790,0.99043477
3791,0.98357403
3792,0.02827878
3793,0.98377776
3794,0.020466048
3795,0.83086437
3796,0.01810362
3797,0.9337933
3798,0.033308875
3799,0.032404747
3800,0.8180902
3801,0.9911108
3802,0.015204391
3803,0.7769795
3804,0.9901253
3805,0.4718834
3806,0.004580108
3807,0.001697059
3808,0.10127457
3809,0.005954755
3810,0.012669768
3811,0.01602575
3812,0.9794788
3813,0.0359775
3814,0.9690899
3815,0.076688446
3816,0.97009027
3817,0.9973441
3818,0.107095964
3819,0.95898104
3820,0.9878263
3821,0.004947083
3822,0.9161161
3823,0.22994083
3824,0.988907
3825,0.6563889
3826,0.003429171
3827,0.96509993
3828,0.768044
3829,0.99476975
3830,0.7345676
3831,0.12512276
3832,0.9729287
3833,0.124344155
3834,0.7856101
3835,0.0221903
3836,0.9907363
3837,0.009044197
3838,0.9869779
3839,0.004586016
3840,0.002594706
3841,0.045736488
3842,0.03523004
3843,0.76050234
3844,0.98868716
3845,0.83603615
3846,0.001152713
3847,0.9756402
3848,0.9795338
3849,0.84340763
3850,0.7643967
3851,0.9794087
3852,0.9735955
3853,0.8823899
3854,0.026820375
3855,0.045038905
3856,0.98142767
3857,0.91500384
3858,0.44842035
3859,0.79591966
3860,0.9776105
3861,0.95536315
3862,0.9610972
3863,0.18376996
3864,0.007812201
3865,0.19392936
3866,0.009702904
3867,0.019232117
3868,0.92538667
3869,0.96056384
3870,0.9824378
3871,0.9622325
3872,0.1220792
3873,0.92094195
3874,0.9358442
3875,0.03442105
3876,0.7823273
3877,0.4157084
3878,0.8766997
3879,0.021976238
3880,0.001196492
3881,0.06986802
3882,0.95684123
3883,0.14655337
3884,0.5832082
3885,0.9510621
3886,0.12463657
3887,0.87334865
3888,0.004409391
3889,0.90251774
3890,0.96380955
3891,0.23233745
3892,0.006107451
3893,0.041575234
3894,0.008345946
3895,0.008385689
3896,0.020900235
3897,0.97686315
3898,0.9984463
3899,0.97272533
3900,0.9764782
3901,0.9813912
3902,0.006643079
3903,0.008144214
3904,0.93353623
3905,0.7732964
3906,0.95951664
3907,0.058875367
3908,0.994835
3909,0.024532598
3910,0.06927647
3911,0.93089193
3912,0.20613171
3913,0.9863722
3914,0.046805847
3915,0.9758833
3916,0.97599334
3917,0.9770492
3918,0.006575547
3919,0.9941707
3920,0.002023332
3921,0.15761162
3922,0.9940189
3923,0.98858297
3924,0.6639319
3925,0.006280328
3926,0.8693279
3927,0.024978822
3928,0.020940725
3929,0.048939146
3930,0.001410634
3931,0.006405608
3932,0.93632334
3933,0.72618395
3934,0.96297795
3935,0.88059586
3936,0.9837727
3937,0.029942889
3938,0.00488436
3939,0.010571037
3940,0.025325544
3941,0.005279515
3942,0.40308696
3943,0.01061084
3944,0.19045798
3945,0.9878906
3946,0.011425656
3947,0.96095043
3948,0.009985874
3949,0.001883985
3950,0.97226566
3951,0.038780633
3952,0.98907834
3953,0.22996852
3954,0.003833121
3955,0.9817545
3956,0.09070851
3957,0.9126666
3958,0.10013677
3959,0.96335685
3960,0.006469077
3961,0.89497596
3962,0.35615
3963,0.002539737
3964,0.8598804
3965,0.000595736
3966,0.98499763
3967,0.005034303
3968,0.035536904
3969,0.061833486
3970,0.01525946
3971,0.056604255
3972,0.9951572
3973,0.85866195
3974,0.05220768
3975,0.102531865
3976,0.8967314
3977,0.003328873
3978,0.9440436
3979,0.010302059
3980,0.06307028
3981,0.9852129
3982,0.8844538
3983,0.9517914
3984,0.974324
3985,0.99485624
3986,0.006423168
3987,0.9426025
3988,0.061773628
3989,0.014070306
3990,0.16556384
3991,0.016872095
3992,0.9793124
3993,0.9691
3994,0.014920164
3995,0.992841
3996,0.006399626
3997,0.014562686
3998,0.98268235
3999,0.002439734
4000,0.017377539
4001,0.922128
4002,0.9695719
4003,0.047346532
4004,0.9307901
4005,0.00297982
4006,0.99279094
4007,0.3651885
4008,0.029995497
4009,0.044097856
4010,0.010702489
4011,0.012783417
4012,0.9642776
4013,0.56435066
4014,0.9946867
4015,0.04074779
4016,0.985316
4017,0.9829731
4018,0.9723085
4019,0.765614
4020,0.030594481
4021,0.1655567
4022,0.962422
4023,0.021614254
4024,0.99148273
4025,0.005503336
4026,0.006323946
4027,0.114647545
4028,0.0284464
4029,0.009623595
4030,0.97815645
4031,0.2074274
4032,0.8797908
4033,0.9455622
4034,0.006506757
4035,0.28579077
4036,0.012546008
4037,0.9821984
4038,0.8235567
4039,0.11375556
4040,0.014135531
4041,0.68104815
4042,0.007667862
4043,0.07977652
4044,0.95862234
4045,0.9761247
4046,0.013588718
4047,0.048869394
4048,0.011673756
4049,0.019994756
4050,0.7200113
4051,0.88924223
4052,0.9452123
4053,0.009596066
4054,0.0673544
4055,0.98302484
4056,0.025197294
4057,0.9990941
4058,0.009293676
4059,0.018056959
4060,0.002554613
4061,0.005638154
4062,0.006169124
4063,0.95039564
4064,0.981793
4065,0.97451186
4066,0.32185975
4067,0.9812424
4068,0.7694775
4069,0.13294776
4070,0.98118937
4071,0.96507394
4072,0.99008805
4073,0.01884642
4074,0.98839486
4075,0.013551195
4076,0.98703337
4077,0.026932241
4078,0.99492884
4079,0.03100526
4080,0.002006722
4081,0.06938492
4082,0.98759186
4083,0.9601527
4084,0.008557897
4085,0.249868
4086,0.65969175
4087,0.005166858
4088,0.9930702
4089,0.007766398
4090,0.003067806
4091,0.92620295
4092,0.9272498
4093,0.9897593
4094,0.028927445
4095,0.9596218
4096,0.01995846
4097,0.94756126
4098,0.010633427
4099,0.92459977
4100,0.92536706
4101,0.52920353
4102,0.9017773
4103,0.10754274
4104,0.94535726
4105,0.00679616
4106,0.07782022
4107,0.99444985
4108,0.9479813
4109,0.9126859
4110,0.9383598
4111,0.11992728
4112,0.9842582
4113,0.99520904
4114,0.9858333
4115,0.002722316
4116,0.71355814
4117,0.91672176
4118,0.9255767
4119,0.9214498
4120,0.41283318
4121,0.022028122
4122,0.03187304
4123,0.00252637
4124,0.96989363
4125,0.004298502
4126,0.8108487
4127,0.3146915
4128,0.84730214
4129,0.008398265
4130,0.9876315
4131,0.9524023
4132,0.21497041
4133,0.023981163
4134,0.9803719
4135,0.33717057
4136,0.002955863
4137,0.9849675
4138,0.024030717
4139,0.02213552
4140,0.38047582
4141,0.023589935
4142,0.016476665
4143,0.9960777
4144,0.95781815
4145,0.9316333
4146,0.007276315
4147,0.97420335
4148,0.97165585
4149,0.83872205
4150,0.93807423
4151,0.95619357
4152,0.9598022
4153,0.8264619
4154,0.99741226
4155,0.003789819
4156,0.001269787
4157,0.9451615
4158,0.93051
4159,0.002952112
4160,0.053184368
4161,0.012318679
4162,0.8296023
4163,0.007980825
4164,0.9628157
4165,0.20355184
4166,0.004239509
4167,0.9831387
4168,0.002445469
4169,0.9855226
4170,0.99510527
4171,0.8751577
4172,0.0043893
4173,0.9941157
4174,0.003685567
4175,0.01974583
4176,0.03843802
4177,0.023798378
4178,0.09863402
4179,0.36712903
4180,0.9815756
4181,0.002180908
4182,0.85531694
4183,0.010897624
4184,0.9805878
4185,0.98865616
4186,0.8933898
4187,0.03452107
4188,0.2210328
4189,0.12715848
4190,0.011223153
4191,0.49383315
4192,0.025775464
4193,0.9589063
4194,0.96532035
4195,0.97619265
4196,0.3371797
4197,0.3205545
4198,0.928991
4199,0.7508797
4200,0.028063228
4201,0.14916037
4202,0.98892665
4203,0.005351633
4204,0.89437824
4205,0.007847798
4206,0.0399156
4207,0.20313527
4208,0.97415406
4209,0.008801952
4210,0.008302852
4211,0.9797433
4212,0.003353552
4213,0.002024382
4214,0.8862446
4215,0.9614149
4216,0.5361639
4217,0.19902298
4218,0.017357314
4219,0.5325976
4220,0.80815953
4221,0.9241815
4222,0.008160393
4223,0.28485027
4224,0.93656075
4225,0.009040497
4226,0.001573722
4227,0.98543346
4228,0.00300985
4229,0.96180594
4230,0.93180376
4231,0.9515592
4232,0.861289
4233,0.18499
4234,0.07816168
4235,0.9838611
4236,0.8888553
4237,0.010390412
4238,0.003761595
4239,0.009831003
4240,0.98899347
4241,0.86995304
4242,0.051827163
4243,0.012115832
4244,0.9774456
4245,0.001787887
4246,0.9788759
4247,0.015686544
4248,0.95941913
4249,0.01660023
4250,0.085859
4251,0.9857913
4252,0.30007422
4253,0.049429446
4254,0.985115
4255,0.9824881
4256,0.008587133
4257,0.3781924
4258,0.001648412
4259,0.8853954
4260,0.12047213
4261,0.003455011
4262,0.459043
4263,0.968646
4264,0.008696084
4265,0.98244447
4266,0.98531103
4267,0.98882383
4268,0.6504842
4269,0.002372034
4270,0.001930452
4271,0.92784864
4272,0.91391784
4273,0.012537233
4274,0.98330563
4275,0.012252177
4276,0.012982449
4277,0.04517629
4278,0.8913824
4279,0.94033676
4280,0.866851
4281,0.97919214
4282,0.001787312
4283,0.96892
4284,0.003354875
4285,0.8622817
4286,0.012622993
4287,0.013380952
4288,0.1995683
4289,0.005005974
4290,0.2638155
4291,0.15383202
4292,0.10934647
4293,0.002474266
4294,0.9778252
4295,0.007680769
4296,0.99461067
4297,0.0697061
4298,0.9663208
4299,0.16500701
4300,0.010036665
4301,0.9818403
4302,0.9281565
4303,0.97640806
4304,0.18257537
4305,0.98752314
4306,0.003534598
4307,0.91993827
4308,0.9773571
4309,0.9985196
4310,0.9686049
4311,0.95248795
4312,0.011405977
4313,0.9819541
4314,0.002179721
4315,0.33054587
4316,0.9901631
4317,0.007576833
4318,0.98652726
4319,0.89832056
4320,0.004024637
4321,0.91924256
4322,0.29212487
4323,0.021358788
4324,0.001654086
4325,0.99431926
4326,0.016793707
4327,0.90812993
4328,0.008031386
4329,0.015091555
4330,0.9884906
4331,0.8723986
4332,0.8232149
4333,0.002641432
4334,0.041726988
4335,0.34669957
4336,0.017653499
4337,0.8139891
4338,0.96472645
4339,0.8359112
4340,0.9938564
4341,0.99458116
4342,0.99389064
4343,0.011907838
4344,0.001504549
4345,0.9338693
4346,0.001850887
4347,0.018811584
4348,0.9972516
4349,0.006069123
4350,0.10764368
4351,0.98880774
4352,0.03367797
4353,0.008343709
4354,0.86615276
4355,0.000713382
4356,0.07756899
4357,0.007259372
4358,0.011492732
4359,0.98014706
4360,0.7751815
4361,0.94333297
4362,0.011082937
4363,0.022299144
4364,0.9759798
4365,0.9460074
4366,0.06219462
4367,0.99489766
4368,0.95702374
4369,0.9929052
4370,0.99075305
4371,0.9941531
4372,0.9883491
4373,0.43321767
4374,0.9736327
4375,0.002323927
4376,0.7788837
4377,0.9755356
4378,0.96407783
4379,0.09210665
4380,0.60507935
4381,0.008952645
4382,0.9796229
4383,0.003227997
4384,0.007032046
4385,0.9734256
4386,0.000911539
4387,0.9358068
4388,0.9895375
4389,0.9590956
4390,0.92192465
4391,0.019802988
4392,0.003048736
4393,0.996863
4394,0.020534022
4395,0.83482325
4396,0.009521878
4397,0.9723618
4398,0.003041664
4399,0.033098903
4400,0.006734988
4401,0.9001473
4402,0.99343574
4403,0.007271582
4404,0.002952294
4405,0.72665834
4406,0.003825923
4407,0.972225
4408,0.9529105
4409,0.37101573
4410,0.028225506
4411,0.2919822
4412,0.9752644
4413,0.8743414
4414,0.054960616
4415,0.009450894
4416,0.969923
4417,0.004727678
4418,0.03801249
4419,0.8534433
4420,0.99305665
4421,0.002362785
4422,0.10010339
4423,0.00064322
4424,0.023831489
4425,0.001953675
4426,0.9647352
4427,0.009361133
4428,0.94893444
4429,0.008566823
4430,0.01776044
4431,0.974968
4432,0.7948923
4433,0.008669541
4434,0.121760905
4435,0.015180636
4436,0.60561526
4437,0.045558374
4438,0.90882474
4439,0.9040861
4440,0.8808419
4441,0.011513406
4442,0.9924061
4443,0.34161717
4444,0.98303235
4445,0.29014948
4446,0.749852
4447,0.006089995
4448,0.875652
4449,0.010496963
4450,0.6755864
4451,0.010041575
4452,0.98278505
4453,0.9835982
4454,0.22771813
4455,0.930661
4456,0.10326728
4457,0.001691296
4458,0.11912567
4459,0.008768434
4460,0.046979595
4461,0.801303
4462,0.007275713
4463,0.99612147
4464,0.22978938
4465,0.901056
4466,0.019559173
4467,0.017844332
4468,0.91805065
4469,0.006445928
4470,0.97937745
4471,0.9926757
4472,0.014620985
4473,0.9849086
4474,0.35336652
4475,0.959243
4476,0.05097532
4477,0.009925312
4478,0.96831816
4479,0.92102283
4480,0.02031888
4481,0.024537362
4482,0.9588815
4483,0.9407281
4484,0.9871453
4485,0.9936452
4486,0.96401614
4487,0.005062839
4488,0.7256084
4489,0.96639967
4490,0.104166865
4491,0.99191004
4492,0.96121776
4493,0.9947966
4494,0.000850011
4495,0.6181695
4496,0.13344838
4497,0.86533654
4498,0.99618274
4499,0.96048754
4500,0.42181548
4501,0.9813353
4502,0.020095624
4503,0.004633818
4504,0.9806042
4505,0.9849887
4506,0.52896
4507,0.031469908
4508,0.004641427
4509,0.91673917
4510,0.002112817
4511,0.98995775
4512,0.069863185
4513,0.8612367
4514,0.93630034
4515,0.005608552
4516,0.983975
4517,0.005563403
4518,0.96732396
4519,0.8628673
4520,0.9521989
4521,0.024051286
4522,0.002408471
4523,0.97193086
4524,0.89059764
4525,0.13127083
4526,0.97639173
4527,0.9343282
4528,0.9745477
4529,0.96803635
4530,0.941246
4531,0.3493506
4532,0.98300236
4533,0.094542384
4534,0.9863841
4535,0.12255095
4536,0.7546675
4537,0.98376185
4538,0.95786786
4539,0.02143094
4540,0.9465735
4541,0.97153676
4542,0.96812683
4543,0.9934017
4544,0.65309596
4545,0.90813005
4546,0.9669799
4547,0.03013252
4548,0.002667549
4549,0.78578556
4550,0.02569788
4551,0.9918561
4552,0.014661361
4553,0.9721904
4554,0.98752743
4555,0.99078476
4556,0.00615632
4557,0.9668655
4558,0.004670282
4559,0.002191823
4560,0.8093781
4561,0.084620535
4562,0.092848964
4563,0.002975717
4564,0.090232015
4565,0.9717891
4566,0.95865816
4567,0.9455735
4568,0.020139959
4569,0.97052133
4570,0.9754819
4571,0.98392534
4572,0.9405072
4573,0.055016294
4574,0.7586031
4575,0.008028572
4576,0.9907866
4577,0.007081084
4578,0.95125985
4579,0.005223841
4580,0.029471852
4581,0.0971321
4582,0.09315927
4583,0.026790163
4584,0.007482788
4585,0.89670527
4586,0.9926691
4587,0.38324237
4588,0.008860016
4589,0.26058155
4590,0.9444557
4591,0.9947712
4592,0.9911634
4593,0.9845179
4594,0.78087133
4595,0.00266467
4596,0.012979412
4597,0.8781321
4598,0.89572185
4599,0.003902215
4600,0.009035069
4601,0.9687366
4602,0.007162334
4603,0.80363417
4604,0.048940875
4605,0.41062963
4606,0.016915826
4607,0.95805186
4608,0.98262686
4609,0.005352874
4610,0.97062457
4611,0.99378574
4612,0.9886741
4613,0.8630311
4614,0.005297109
4615,0.9810544
4616,0.95519274
4617,0.92150974
4618,0.97978127
4619,0.639829
4620,0.027909208
4621,0.7689408
4622,0.003606409
4623,0.014312733
4624,0.6113972
4625,0.37334618
4626,0.004480494
4627,0.76742685
4628,0.007676619
4629,0.014918434
4630,0.00419158
4631,0.004020094
4632,0.007164898
4633,0.001868989
4634,0.8105803
4635,0.9458309
4636,0.2784066
4637,0.003245453
4638,0.38829166
4639,0.7247739
4640,0.008743272
4641,0.98516047
4642,0.022616882
4643,0.9204938
4644,0.000649247
4645,0.07148381
4646,0.046700418
4647,0.9030111
4648,0.8925823
4649,0.1449006
4650,0.51277333
4651,0.010380885
4652,0.12886779
4653,0.020036664
4654,0.02234257
4655,0.024818884
4656,0.007087365
4657,0.9195247
4658,0.2591894
4659,0.007644637
4660,0.9521605
4661,0.009976928
4662,0.009515207
4663,0.93075716
4664,0.003051953
4665,0.044661928
4666,0.719541
4667,0.74502945
4668,0.81889325
4669,0.005704328
4670,0.049282808
4671,0.017598733
4672,0.8271926
4673,0.40440795
4674,0.002885188
4675,0.04065496
4676,0.9828401
4677,0.023926696
4678,0.009619586
4679,0.98378515
4680,0.96416104
4681,0.97144455
4682,0.016233288
4683,0.9207502
4684,0.001993511
4685,0.98335946
4686,0.9867682
4687,0.000491703
4688,0.92267066
4689,0.011494168
4690,0.76101553
4691,0.9179784
4692,0.82026434
4693,0.88141704
4694,0.006636364
4695,0.027148949
4696,0.09039639
4697,0.7791636
4698,0.91333705
4699,0.99518424
4700,0.96894115
4701,0.11713803
4702,0.9940638
4703,0.18161482
4704,0.9587755
4705,0.907278
4706,0.9917338
4707,0.96712005
4708,0.003816647
4709,0.028659467
4710,0.95151275
4711,0.06872441
4712,0.8546388
4713,0.8789512
4714,0.020530032
4715,0.04734023
4716,0.015431158
4717,0.9807037
4718,0.017755434
4719,0.9873144
4720,0.68155205
4721,0.92286587
4722,0.978581
4723,0.76315826
4724,0.17046282
4725,0.9920781
4726,0.011207965
4727,0.93655425
4728,0.13222718
4729,0.8849944
4730,0.012190274
4731,0.8969017
4732,0.97340447
4733,0.002958303
4734,0.9957354
4735,0.016683405
4736,0.9724088
4737,0.9949527
4738,0.003094575
4739,0.014256012
4740,0.014326347
4741,0.00310535
4742,0.96180815
4743,0.010717184
4744,0.9472902
4745,0.012253331
4746,0.65493715
4747,0.041560493
4748,0.9857328
4749,0.26484847
4750,0.18624133
4751,0.987833
4752,0.9543009
4753,0.02008003
4754,0.016288871
4755,0.97742087
4756,0.020483445
4757,0.009674545
4758,0.05207752
4759,0.9738211
4760,0.021819655
4761,0.9582787
4762,0.045518152
4763,0.9971373
4764,0.062183525
4765,0.21637021
4766,0.9696684
4767,0.7318856
4768,0.983841
4769,0.049301084
4770,0.36914587
4771,0.01502471
4772,0.95390576
4773,0.003796652
4774,0.002248805
4775,0.9928308
4776,0.971876
4777,0.040171295
4778,0.001371663
4779,0.99063945
4780,0.9843018
4781,0.9956469
4782,0.98156816
4783,0.005860547
4784,0.021289835
4785,0.95122135
4786,0.007826676
4787,0.9852529
4788,0.95640355
4789,0.006586351
4790,0.03588548
4791,0.9971968
4792,0.012973715
4793,0.105084054
4794,0.99371344
4795,0.9905415
4796,0.09552602
4797,0.010906694
4798,0.09182631
4799,0.12008816
4800,0.9919613
4801,0.001874279
4802,0.77750975
4803,0.003895966
4804,0.98667544
4805,0.012865128
4806,0.8783195
4807,0.016649706
4808,0.0412088
4809,0.025681281
4810,0.767774
4811,0.93070996
